id,app_id,developer,publisher,engine,genres,themes,game_modes,igdb_id,collected_at
3831,1664670,,,,['Strategy'],[],['Single player'],155510,2026-05-24 13:35:19.091318
3832,1665460,Konami,Konami,Unreal Engine 4,"['Simulator', 'Sport']","['Action', 'Non-fiction']","['Single player', 'Multiplayer']",159096,2026-05-24 13:35:19.974264
3833,1665900,Last Boss 88,Red Art Games,,"['Shooter', 'Indie', 'Arcade']","['Action', 'Science fiction']",['Single player'],173320,2026-05-24 13:35:20.870352
3834,1668690,PINIX,PINIX,,"['Fighting', 'Strategy', 'Indie', 'Arcade', 'Card & Board Game']",['Action'],['Single player'],187284,2026-05-24 13:35:21.661776
3835,1669000,Triumph Studios,Paradox Interactive,,"['Strategy', 'Turn-based strategy (TBS)']","['Fantasy', '4X (explore, expand, exploit, and exterminate)']","['Single player', 'Multiplayer', 'Co-operative']",232571,2026-05-24 13:35:22.465745
3836,1669980,Egg Hatcher,Gamirror Games,,"['Role-playing (RPG)', 'Simulator', 'Turn-based strategy (TBS)', 'Indie']","['Fantasy', 'Drama']",['Single player'],164994,2026-05-24 13:35:23.365830
3837,1671210,tobyfox,8-4,GameMaker Studio 2,"['Music', 'Puzzle', 'Role-playing (RPG)', 'Turn-based strategy (TBS)', 'Adventure', 'Indie']","['Action', 'Comedy', 'Drama', 'Mystery']",['Single player'],171233,2026-05-24 13:35:24.150540
3838,1672500,Crafts & Meister,Bandai Namco Entertainment,Unreal Engine 4,"['Role-playing (RPG)', ""Hack and slash/Beat 'em up""]",['Action'],"['Single player', 'Multiplayer', 'Co-operative']",287853,2026-05-24 13:35:24.936737
3839,1672970,Mojang Studios,Xbox Game Studios,Unreal Engine 5,"['Role-playing (RPG)', 'Adventure']",['Action'],"['Single player', 'Multiplayer', 'Co-operative']",395525,2026-05-24 13:35:25.732006
3840,1674470,Bluehole Studio,Kakao Games,Unreal Engine 3,"['Role-playing (RPG)', 'Adventure']","['Action', 'Fantasy']",['Massively Multiplayer Online (MMO)'],75567,2026-05-24 13:35:27.311773
3841,1676130,Gruby Entertainment,SUPERGG.COM,Unreal Engine 4,"['Shooter', 'Indie']",['Action'],['Single player'],204239,2026-05-24 13:35:28.108392
3842,1676840,IronOak Games,Curve Games,Unity 2022,"['Role-playing (RPG)', 'Strategy', 'Adventure', 'Indie']","['Fantasy', 'Open world']","['Single player', 'Multiplayer', 'Co-operative']",217311,2026-05-24 13:35:28.904165
3843,1677110,Frame Break,Frame Break,Unreal Engine 4,"['Simulator', 'Adventure', 'Indie']","['Sandbox', 'Open world']","['Single player', 'Multiplayer', 'Co-operative']",163456,2026-05-24 13:35:29.821162
3844,1677280,Relic Entertainment,Sega,Essence Engine 5,"['Real Time Strategy (RTS)', 'Strategy', 'Turn-based strategy (TBS)', 'Tactical']","['Action', 'Historical', 'Warfare']","['Single player', 'Multiplayer', 'Co-operative']",156150,2026-05-24 13:35:30.608099
3845,1677350,EA Orlando,Electronic Arts,Frostbite,"['Role-playing (RPG)', 'Simulator', 'Sport']",['Kids'],"['Single player', 'Multiplayer', 'Co-operative']",145232,2026-05-24 13:35:31.517892
3846,1677770,Color Gray Games,Playstack,Godot,"['Point-and-click', 'Puzzle', 'Adventure', 'Indie']","['Thriller', 'Historical', 'Mystery']",['Single player'],166722,2026-05-24 13:35:33.209588
3847,1678420,Nightdive Studios,Limited Run,KEX,"['Point-and-click', 'Adventure']","['Science fiction', 'Mystery']",['Single player'],131847,2026-05-24 13:35:34.012548
3848,1680070,,,,['Indie'],[],['Single player'],165738,2026-05-24 13:35:35.021543
3849,1680880,Luminous Productions,Square Enix,Luminous Studio,"['Role-playing (RPG)', 'Adventure']","['Action', 'Fantasy', 'Open world']",['Single player'],134583,2026-05-24 13:35:35.823215
3850,1681430,Teyon,Nacon,Unreal Engine 5,"['Shooter', 'Role-playing (RPG)', 'Adventure']","['Action', 'Science fiction', 'Comedy']",['Single player'],154775,2026-05-24 13:35:36.696293
3851,1682970,,,,"['Racing', 'Simulator', 'Sport', 'Indie']",['Action'],"['Single player', 'Multiplayer']",165627,2026-05-24 13:35:37.491964
3852,1683370,,,,"['Adventure', 'Indie']",[],['Single player'],203913,2026-05-24 13:35:38.285665
3853,1684350,Fool's Theory,11 bit studios,Unreal Engine 5,"['Role-playing (RPG)', 'Turn-based strategy (TBS)', 'Adventure']","['Fantasy', 'Mystery']",['Single player'],239942,2026-05-24 13:35:39.098095
3854,1686940,Johan Grönvall,Zapray Games,Unity,"['Fighting', 'Platform', 'Strategy']",['Action'],"['Multiplayer', 'Co-operative', 'Split screen']",244167,2026-05-24 13:35:39.918242
3855,1687950,P Studio,Sega,,"['Role-playing (RPG)', 'Adventure']","['Fantasy', 'Comedy', 'Drama', 'Mystery']",['Single player'],134222,2026-05-24 13:35:40.715115
3856,1693970,,,,"['Adventure', 'Indie']",[],['Single player'],188701,2026-05-24 13:35:42.501707
3857,1693980,IronMonkey Studios,Electronic Arts,,"['Shooter', 'Adventure']","['Action', 'Science fiction', 'Horror', 'Survival']",['Single player'],131931,2026-05-24 13:35:43.305766
3858,1696440,HuanMos Game,Bilibili Game,,"['Role-playing (RPG)', 'Strategy', 'Adventure', 'Indie']",['Sandbox'],['Single player'],164874,2026-05-24 13:35:44.110340
3859,1696810,Stefan Kelnberger,astragon Entertainment,Unreal Engine 5,"['Simulator', 'Indie']","['Sandbox', 'Open world']","['Single player', 'Multiplayer', 'Co-operative']",173428,2026-05-24 13:35:44.915612
3860,1697700,Garage Heathen,Garage Heathen,Unity,"['Point-and-click', 'Puzzle', 'Role-playing (RPG)', 'Adventure', 'Indie', 'Visual Novel']","['Horror', 'Mystery']",['Single player'],159536,2026-05-24 13:35:45.732387
3861,1700870,MinMax Games Ltd.,MinMax Games Ltd.,Unity,"['Simulator', 'Strategy', 'Indie']","['Survival', 'Business', 'Sandbox']",['Single player'],172261,2026-05-24 13:35:46.524803
3862,1701520,Aurogon,Modus Games,Unreal Engine 4,"['Platform', 'Role-playing (RPG)', ""Hack and slash/Beat 'em up"", 'Adventure', 'Indie']","['Action', 'Fantasy']",['Single player'],185642,2026-05-24 13:35:47.440418
3863,1702010,Superkami,Toplitz Productions,,"['Simulator', 'Adventure']",['Survival'],"['Single player', 'Multiplayer', 'Co-operative']",192664,2026-05-24 13:35:48.244700
3864,1703340,Crows Crows Crows,Crows Crows Crows,Unity,"['Simulator', 'Adventure']","['Comedy', 'Mystery']",['Single player'],113119,2026-05-24 13:35:49.144391
3865,1705180,Radian Simulations,,Unity3D,"['Shooter', 'Simulator', 'Tactical', 'Indie']","['Action', 'Warfare']",['Single player'],146417,2026-05-24 13:35:49.930489
3866,1706310,Psychronic Game Studios,G-DEVS,,['Strategy'],[],['Single player'],163193,2026-05-24 13:35:50.948945
3867,1708010,Deck Nine,Telltale Games,Unreal Engine 4,"['Role-playing (RPG)', 'Adventure']","['Action', 'Science fiction', 'Mystery']",['Single player'],185239,2026-05-24 13:35:51.860175
3868,1708150,Jackson Rain,,Blender Game Engine,"['Role-playing (RPG)', 'Adventure', 'Indie']","['Action', 'Open world']",['Single player'],142940,2026-05-24 13:35:52.672700
3869,1708850,Byterunners Game Studio,Movie Games S.A.,Unreal Engine 4,"['Simulator', 'Adventure']","['Action', 'Sandbox']","['Single player', 'Multiplayer', 'Co-operative']",224619,2026-05-24 13:35:54.254410
3870,1711610,,,,"['Strategy', 'Indie']",[],['Single player'],192663,2026-05-24 13:35:55.050575
3871,1712840,Gearbox Software,2K,,"['Shooter', 'Role-playing (RPG)', 'Adventure']",['Action'],"['Single player', 'Multiplayer', 'Co-operative']",180298,2026-05-24 13:35:56.640202
3872,1714320,Sunseeker Games,Ratalaika Games,,"['Adventure', 'Visual Novel']",['Romance'],['Single player'],324734,2026-05-24 13:35:57.425984
3873,1715130,Saber Interactive,Crytek,CryEngine 3,"['Shooter', 'Adventure']","['Action', 'Sandbox', 'Warfare', 'Mystery']",['Single player'],132164,2026-05-24 13:35:58.287672
3874,1716740,Bethesda Game Studios,Bethesda Softworks,Creation Engine 2,"['Shooter', 'Role-playing (RPG)', 'Adventure']","['Action', 'Science fiction', 'Sandbox', 'Open world']",['Single player'],96437,2026-05-24 13:35:59.901350
3875,1718570,KEIZO,WhisperGames,,"['Role-playing (RPG)', 'Strategy', 'Adventure', 'Indie']","['Action', 'Fantasy', 'Drama']",['Single player'],172820,2026-05-24 13:36:00.797441
3876,1721470,Mob Entertainment,Mob Entertainment,Unreal Engine 4,"['Puzzle', 'Adventure', 'Indie']","['Action', 'Horror', 'Thriller', 'Survival', 'Mystery']",['Single player'],176057,2026-05-24 13:36:01.592120
3877,1730590,Stubby Games,Playstack,Unreal Engine 4,"['Puzzle', 'Adventure']","['Science fiction', 'Thriller', 'Mystery']",['Single player'],204543,2026-05-24 13:36:02.485078
3878,1732190,Koei Tecmo Games,Nintendo,,"['Puzzle', 'Strategy', 'Adventure']","['Action', 'Horror', 'Survival']",['Single player'],51149,2026-05-24 13:36:04.104358
3879,1735700,Metal Head Games,Spiral Up Games,,"['Role-playing (RPG)', 'Simulator', 'Strategy', 'Adventure', 'Indie']",['Mystery'],['Single player'],200544,2026-05-24 13:36:04.903516
3880,1735950,HeartBeat Plus,,,"['Point-and-click', 'Puzzle', 'Role-playing (RPG)', 'Adventure', 'Indie', 'Visual Novel']","['Horror', 'Thriller', 'Mystery']",['Single player'],203446,2026-05-24 13:36:05.692352
3881,1737340,,Lightning Games,Unity 2019,"['Shooter', 'Role-playing (RPG)', 'Adventure', 'Indie']","['Action', 'Comedy']",['Single player'],237709,2026-05-24 13:36:06.492965
3882,1740720,Magic Design Studios,Gearbox Publishing,,"['Platform', 'Indie', 'Arcade']","['Action', 'Comedy']",['Single player'],185241,2026-05-24 13:36:07.284053
3883,1743470,Sudaka Games,Sudaka Games,,"['Strategy', 'Adventure', 'Indie']","['Action', 'Stealth']",['Single player'],173370,2026-05-24 13:36:08.074628
3884,1745510,KIRA,Critical Reflex,Unity,"['Role-playing (RPG)', 'Indie']","['Fantasy', 'Horror']",['Single player'],192291,2026-05-24 13:36:08.888927
3885,1746030,,NPC Entertainment,Unity,"['Role-playing (RPG)', 'Adventure', 'Indie']","['Historical', 'Mystery']",['Single player'],201417,2026-05-24 13:36:09.684421
3886,1754840,Save All Studio,Save All Studio,,"['Simulator', 'Adventure', 'Indie']","['Action', 'Sandbox']",['Single player'],178337,2026-05-24 13:36:10.493115
3887,1755910,Capcom,Capcom,,['Sport'],['Action'],[],204762,2026-05-24 13:36:11.309486
3888,1758910,Adeline Software International,Virgin Interactive Entertainment (Europe) Ltd.,,"['Fighting', 'Adventure', 'Arcade']","['Action', 'Science fiction', 'Historical']",['Single player'],9646,2026-05-24 13:36:12.097669
3889,1760250,Electronic Arts,Electronic Arts,,"['Simulator', 'Sport', 'Strategy']",[],"['Single player', 'Multiplayer', 'Co-operative']",204081,2026-05-24 13:36:12.891563
3890,1761390,Sega,Sega,Dragon Engine,"['Music', 'Arcade']","['Action', 'Fantasy']",['Single player'],202864,2026-05-24 13:36:13.685894
3891,1764390,NomNomNami,Serenity Forge,Ren'Py,"['Puzzle', 'Simulator', 'Adventure', 'Indie', 'Visual Novel']","['Fantasy', 'Romance']",['Single player'],178264,2026-05-24 13:36:15.527389
3892,1764910,,,,[],['Action'],['Single player'],190431,2026-05-24 13:36:16.311494
3893,1766740,Two Star Games,Two Star Games,Unreal Engine 4,"['Shooter', 'Adventure', 'Indie']","['Action', 'Horror', 'Survival', 'Open world']",['Single player'],173432,2026-05-24 13:36:17.104128
3894,1768660,,,,['Indie'],['Action'],"['Single player', 'Multiplayer', 'Co-operative']",190788,2026-05-24 13:36:17.902512
3895,1769170,,,libGDX,"['Role-playing (RPG)', 'Turn-based strategy (TBS)', 'Adventure', 'Indie']","['Fantasy', 'Survival']",['Single player'],130394,2026-05-24 13:36:18.804995
3896,1770080,Stitch Heads Entertainment,Raw Fury,Unreal Engine 5,"['Role-playing (RPG)', ""Hack and slash/Beat 'em up""]","['Action', 'Science fiction']","['Single player', 'Multiplayer', 'Co-operative']",198852,2026-05-24 13:36:19.701220
3897,1770630,Samuka Gomes,Samuka Gomes,,"['Strategy', 'Adventure', 'Indie']",['Action'],[],173914,2026-05-24 13:36:20.512106
3898,1771300,Dambuster Studios,Deep Silver,,['Adventure'],['Action'],"['Single player', 'Multiplayer', 'Co-operative']",367246,2026-05-24 13:36:21.381088
3899,1771340,ESP Games,David Addis,,"['Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)', 'Tactical', 'Indie']",['Science fiction'],['Single player'],54204,2026-05-24 13:36:22.172352
3900,1771980,Jutsu Games,Games Operators,,"['Simulator', 'Strategy', 'Indie']",[],['Single player'],168947,2026-05-24 13:36:22.978587
3901,1774580,Respawn Entertainment,Electronic Arts,Unreal Engine 4,['Adventure'],"['Action', 'Fantasy', 'Science fiction']",['Single player'],201156,2026-05-24 13:36:23.767466
3902,1775490,Dojo Games,PlayWay,Unity,"['Fighting', 'Indie']",['Action'],"['Single player', 'Multiplayer', 'Co-operative']",27274,2026-05-24 13:36:24.563335
3903,1777760,,,,"['Simulator', 'Sport']",[],[],192599,2026-05-24 13:36:25.349054
3904,1778820,Bandai Namco Studios,Bandai Namco Entertainment,Unreal Engine 5,['Fighting'],['Action'],"['Single player', 'Multiplayer', 'Split screen']",217590,2026-05-24 13:36:26.135831
3905,1781160,,,,"['Simulator', 'Adventure', 'Indie']",[],['Single player'],186506,2026-05-24 13:36:27.033856
3906,1782120,CABO Studio,Modern Wolf,Game Maker Studio,"['Role-playing (RPG)', 'Adventure']","['Action', 'Survival']",['Single player'],182335,2026-05-24 13:36:27.841218
3907,1782210,Dani,Dani,Unity,"['Fighting', 'Racing', 'Strategy', 'Indie', 'Arcade']",['Action'],"['Multiplayer', 'Co-operative', 'Battle Royale']",178351,2026-05-24 13:36:28.742309
3908,1785150,Brainwash Gang,Raw Fury,,"['Shooter', 'Indie', 'Card & Board Game']",['Action'],"['Multiplayer', 'Co-operative']",214406,2026-05-24 13:36:29.534324
3909,1785650,Hangar 13,2K,,"['Simulator', 'Sport']",['Non-fiction'],"['Single player', 'Multiplayer', 'Co-operative', 'Split screen']",282959,2026-05-24 13:36:30.323989
3910,1789480,Small Impact Games,Team17,Unreal Engine 4,"['Shooter', 'Tactical']","['Action', 'Science fiction', 'Survival']","['Multiplayer', 'Co-operative']",132995,2026-05-24 13:36:32.736798
3911,1790600,Spike Chunsoft,Bandai Namco Entertainment,,[],['Action'],"['Single player', 'Multiplayer', 'Co-operative', 'Split screen']",328284,2026-05-24 13:36:33.649445
3912,1792250,Timelock Studio,Devolver Digital,Serious Engine,"['Shooter', 'Adventure']",['Action'],"['Single player', 'Multiplayer', 'Co-operative']",187112,2026-05-24 13:36:34.444154
3913,1794680,,Poncle,,"[""Hack and slash/Beat 'em up""]",['Action'],['Single player'],357404,2026-05-24 13:36:35.248265
3914,1794960,Sonic Team,Sega,Retro Engine,"['Platform', 'Adventure']","['Action', 'Fantasy', 'Kids']","['Single player', 'Multiplayer', 'Co-operative', 'Split screen']",150007,2026-05-24 13:36:36.132744
3915,1801110,tokoronyori,KODANSHA,Unity,"['Platform', 'Puzzle', 'Adventure', 'Indie']","['Action', 'Drama']","['Multiplayer', 'Co-operative']",195883,2026-05-24 13:36:37.031962
3916,1807810,Just Purkey Games,Just Purkey Games,Unreal Engine 5,"['Simulator', 'Adventure', 'Indie']","['Action', 'Horror', 'Open world']",['Single player'],217404,2026-05-24 13:36:37.831225
3917,1808800,Orius Games,Orius Games,Unity,"['Platform', 'Role-playing (RPG)', 'Simulator', 'Turn-based strategy (TBS)', 'Adventure', 'Indie']","['Action', 'Fantasy']",['Single player'],182367,2026-05-24 13:36:38.747046
3918,1809420,,,,"['Strategy', 'Adventure', 'Indie']",['Action'],['Single player'],193061,2026-05-24 13:36:39.567393
3919,1809540,Red Candle Games,Red Candle Games,Unity,"['Platform', ""Hack and slash/Beat 'em up"", 'Adventure', 'Indie']","['Action', 'Fantasy', 'Science fiction']",['Single player'],194821,2026-05-24 13:36:40.359958
3920,1810580,U.Ground Game Studio,Thermite Games,,"['Simulator', 'Strategy', 'Adventure', 'Indie']",['Survival'],['Single player'],192027,2026-05-24 13:36:41.257064
3921,1812450,Donkey Crew,Snail Games USA,Unreal Engine 5,"['Role-playing (RPG)', 'Simulator', 'Strategy']","['Action', 'Open world']","['Single player', 'Multiplayer', 'Co-operative']",244040,2026-05-24 13:36:42.938794
3922,1812620,,,,['Racing'],['Science fiction'],['Single player'],313346,2026-05-24 13:36:43.828563
3923,1814010,Housemade,Housemade,,"['Role-playing (RPG)', 'Adventure', 'Indie']","['Action', 'Fantasy']",['Single player'],185744,2026-05-24 13:36:44.730606
3924,1817070,Insomniac Games,Sony Interactive Entertainment,Insomniac Engine v.4.0,"[""Hack and slash/Beat 'em up"", 'Adventure']","['Action', 'Stealth', 'Drama', 'Open world']",['Single player'],138949,2026-05-24 13:36:46.415287
3925,1817230,Tango Gameworks,Krafton,Unreal Engine 4,"['Music', 'Platform', ""Hack and slash/Beat 'em up"", 'Adventure']",['Action'],['Single player'],233585,2026-05-24 13:36:48.216094
3926,1818750,Player First Games,WB Games,Unreal Engine 4,['Fighting'],"['Action', 'Fantasy', 'Science fiction']","['Single player', 'Multiplayer', 'Co-operative']",182278,2026-05-24 13:36:49.119934
3927,1822030,Tanuki Game Studio,Neon Doctrine,Unity,"['Platform', 'Puzzle', 'Adventure', 'Indie']","['Horror', 'Stealth']",['Single player'],201214,2026-05-24 13:36:49.936830
3928,1824220,Torn Banner Studios,Tripwire Interactive,Unreal Engine 4,"['Fighting', 'Tactical', ""Hack and slash/Beat 'em up"", 'Indie']","['Action', 'Historical', 'Warfare']",['Multiplayer'],119342,2026-05-24 13:36:50.735436
3929,1832640,KAGAMI WORKs,,Unreal Engine 4,"['Puzzle', 'Role-playing (RPG)', 'Adventure', 'Indie', 'Visual Novel']","['Science fiction', 'Romance']",['Single player'],188213,2026-05-24 13:36:51.525255
3930,1836730,Greylock Studio,Greylock Studio,Unreal Engine 4,"['Shooter', 'Adventure', 'Indie']","['Action', 'Open world']","['Single player', 'Multiplayer', 'Co-operative']",243932,2026-05-24 13:36:53.216739
3931,1836740,CWPGames,CWPGames,Unreal Engine 4,"['Adventure', 'Indie']",[],['Single player'],207105,2026-05-24 13:36:54.117691
3932,1839860,,,,"['Adventure', 'Indie']",[],['Single player'],346218,2026-05-24 13:36:54.925834
3933,1840080,Blackbird Interactive,Gearbox Publishing,Unreal Engine 4,"['Real Time Strategy (RTS)', 'Simulator', 'Strategy']","['Science fiction', 'Warfare']","['Single player', 'Multiplayer', 'Co-operative']",122123,2026-05-24 13:36:55.715563
3934,1843760,Die of Death Games,Die of Death Games,,"['Strategy', 'Tactical', 'Indie']","['Fantasy', 'Survival']",['Single player'],188503,2026-05-24 13:36:56.510612
3935,1845910,BioWare,Electronic Arts,Frostbite,"['Role-playing (RPG)', 'Strategy', 'Adventure']","['Action', 'Fantasy']",['Single player'],30208,2026-05-24 13:36:57.304214
3936,1846170,David Szymanski,DreadXP,Unity,"['Puzzle', 'Simulator', 'Adventure', 'Indie']","['Science fiction', 'Horror']",['Single player'],190361,2026-05-24 13:36:58.230996
3937,1846380,Criterion Games,Electronic Arts,Frostbite,['Racing'],['Action'],"['Single player', 'Multiplayer']",219442,2026-05-24 13:36:59.028045
3938,1849250,Codemasters,EA Sports,Unreal Engine 5,"['Racing', 'Simulator', 'Sport']",['Kids'],"['Single player', 'Multiplayer']",264412,2026-05-24 13:36:59.828822
3939,1850570,Kojima Productions,505 Games,Decima,"['Shooter', 'Role-playing (RPG)', 'Adventure']","['Action', 'Science fiction', 'Survival', 'Stealth', 'Open world']",['Single player'],152063,2026-05-24 13:37:00.620679
3940,1853200,Team Sneed,,,['Indie'],['Action'],['Single player'],191512,2026-05-24 13:37:01.425212
3941,1857090,Long Jaunt,Hooded Horse,Game Maker Studio 2,"['Role-playing (RPG)', 'Simulator', 'Strategy', 'Indie']",['Sandbox'],['Single player'],204646,2026-05-24 13:37:02.247089
